Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About,Year,Month
12/01/25, 3:28:03,100 Carter,78201,Other Calls,Suspicious Person,2320,CENTRAL,SAPD-2025-1669796,29.444363,-98.525394,1764581283000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,25,12
12/01/25,12:00:07 AM,State Hwy 151 / Military Dr W,78251,Other Calls,Information,5350,WEST,SAPD-2025-1669295,29.450525,-98.68442,1764568807000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,25,12
12/01/25,12:00:35 AM,1000 Central Pkwy South,78232-5022,Other Calls,Disturbance,3130,NORTH,SAPD-2025-1669290,29.568619,-98.479368,1764568835000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,25,12
12/01/25,12:00:36 AM,300 W Cypress St,78212,Other Calls,Information,1210,DOWNTOWN,SAPD-2025-1669291,29.441336,-98.497303,1764568836000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,25,12
12/01/25,12:07:32 AM,Sw Loop 410 Nb / Marbach Rd,78227,Traffic Calls,Minor Accident,5330,WEST,SAPD-2025-1669317,29.417825,-98.649514,1764569252000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:01:55 AM,1600-1624 CULEBRA RD,78201,Traffic Calls,Traffic Related,5210,WEST,SAPD-2025-1669294,29.44614,-98.535401,1764568915000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:02:45 AM,7101-7125 Nw Loop 410 Wb,78238,Traffic Calls,Major Accident,5310,WEST,SAPD-2025-1669298,29.454164,-98.629226,1764568965000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:03:20 AM,400 Blk Sw Loop 410 Wb,78245,Traffic Calls,Major Accident,5160,WEST,SAPD-2025-1669301,29.434604,-98.645437,1764569000000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:03:29 AM,6200 Blk Nw Loop 410 Wb,78238,Traffic Calls,Major Accident,5310,WEST,SAPD-2025-1669302,29.468771,-98.616589,1764569009000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:03:04 AM,Nw Loop 410 Wb / Culebra Rd,78245,Traffic Calls,Major Accident,5310,WEST,SAPD-2025-1669300,29.453117,-98.630105,1764568984000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:04:54 AM,Nw Loop 410 Wb / Ingram Rd,78238,Traffic Calls,Major Accident,5310,WEST,SAPD-2025-1669307,29.46605,-98.619117,1764569094000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:07:12 AM,Nw Loop 410 Wb / Culebra Rd,78245,Traffic Calls,Minor Accident,5310,WEST,SAPD-2025-1669315,29.453117,-98.630105,1764569232000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:04:03 AM,Culebra Rd / Nw Loop 410 Wb,78245,Traffic Calls,Major Accident,5310,WEST,SAPD-2025-1669305,29.453117,-98.630105,1764569043000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:03:47 AM,Nw Loop 410 Wb / Ingram Rd,78238,Traffic Calls,Major Accident,5310,WEST,SAPD-2025-1669304,29.46605,-98.619117,1764569027000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:03:41 AM,6900 Nw Loop 410,78238,Traffic Calls,Major Accident,5270,WEST,SAPD-2025-1669303,29.457072,-98.625356,1764569021000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:02:59 AM,6101-6205 Nw Loop 410 Wb,78238,Traffic Calls,Major Accident,5310,WEST,SAPD-2025-1669299,29.468807,-98.616532,1764568979000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:04:38 AM,Nw Loop 410 Wb / Culebra Rd,78245,Traffic Calls,Major Accident,5310,WEST,SAPD-2025-1669309,29.453117,-98.630105,1764569078000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:06:03 AM,7000 Nw Loop 410,78238,Traffic Calls,Minor Accident,5310,WEST,SAPD-2025-1669311,29.457596,-98.626729,1764569163000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:04:11 AM,1900 Austin Hwy,78218,Traffic Calls,DWI,4360,EAST,SAPD-2025-1669306,29.501904,-98.419032,1764569051000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:11:24 AM,5400 Indian Desert Dr,78242,Property Crime Calls,Theft of Vehicle,6340,SOUTH,SAPD-2025-1669333,29.343868,-98.604587,1764569484000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,25,12
12/01/25,12:07:52 AM,Culebra Rd / Nw Loop 410 Wb,78245,Traffic Calls,Major Accident,5310,WEST,SAPD-2025-1669321,29.453117,-98.630105,1764569272000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,25,12
12/01/25,12:07:20 AM,San Pedro Ave / Oblate Dr,78216,Other Calls,Miscellaneous,3310,NORTH,SAPD-2025-1669316,29.504332,-98.499257,1764569240000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,25,12
12/01/25,12:06:20 AM,900-904 W CARGO,78216,Other Calls,Patrol By,SAT1,AIRPORT,SAPD-2025-1669312,29.532164,-98.482357,1764569180000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,25,12
