Date,Time,Address,Zipcode,Category,ProblemType,PatrolDistrict,Substation,IncidentNumber,LAT,LON,ResponseDate,URL,Color,About,Year,Month
02/01/26,12:02:53 AM,6600 Arancione Ave,78233,Property Crime Calls,Theft,3250,NORTH,SAPD-2026-0144650,29.568564,-98.358449,1769925773000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,26,2
02/01/26,12:00:34 AM,800 San Pedro Ave,78212,Other Calls,Liquor Law Violation,1210,DOWNTOWN,SAPD-2026-0144639,29.440852,-98.499013,1769925634000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:03:23 AM,200 Yukon Blvd,78221,Other Calls,Welfare Check,6250,SOUTH,SAPD-2026-0144652,29.326216,-98.500888,1769925803000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:01:26 AM,600 S Hamilton Ave,78207,Other Calls,Disturbance,2330,CENTRAL,SAPD-2026-0144642,29.423403,-98.532147,1769925686000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:01:10 AM,200 Shady Rill,78213,Other Calls,Disturbance Loud Music,2230,CENTRAL,SAPD-2026-0144647,29.508986,-98.53425,1769925670000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:01:13 AM,S Hamilton Ave / San Luis St,78207,Other Calls,Disturbance,2330,CENTRAL,SAPD-2026-0144641,29.423491,-98.532136,1769925673000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:02:48 AM,4000 Tropical Dr,78218,Other Calls,Disturbance Barking Dog,4350,EAST,SAPD-2026-0144648,29.492349,-98.415233,1769925768000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:04:19 AM,4000 E Houston St,78220-1599,Other Calls,Disturbance,4230,EAST,SAPD-2026-0144654,29.425358,-98.419271,1769925859000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:01:52 AM,2359-2395 AUSTIN HWY,78218,Traffic Calls,Traffic Related,4360,EAST,SAPD-2026-0144646,29.508828,-98.409782,1769925712000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,26,2
02/01/26,12:02:33 AM,9900 Airport Blvd,78216,Other Calls,Property Found,SAT1,AIRPORT,SAPD-2026-0144651,29.525713,-98.474643,1769925753000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:09:01 AM,1400 Austin Hwy,78209,Property Crime Calls,Theft,3340,NORTH,SAPD-2026-0144668,29.491027,-98.437436,1769926141000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,26,2
02/01/26,12:06:58 AM,2800 W HUTCHINS PLACE,78224,Crimes Against Person Calls,Suspicious Vehicle,6330,SOUTH,SAPD-2026-0144663,29.345026,-98.550656,1769926018000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,26,2
02/01/26,12:06:41 AM,6400 San Pedro Ave,78216,Other Calls,Suspicious Person,3310,NORTH,SAPD-2026-0144660,29.496425,-98.499265,1769926001000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:04:02 AM,N0 Ih 10 W Onrp N Loop 1604 W,78257,Crimes Against Person Calls,Suspicious Vehicle with Gun,7260,PRUE,SAPD-2026-0144653,29.595014,-98.598884,1769925842000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,26,2
02/01/26,12:04:17 AM,9800 Airport Blvd,78216,Other Calls,Welfare Check,SAT1,AIRPORT,SAPD-2026-0144655,29.526619,-98.471844,1769925857000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:05:33 AM,1700 Sw Loop 410,78227,Crimes Against Person Calls,Disturbance (Gun Involved),5340,WEST,SAPD-2026-0144657,29.417186,-98.650317,1769925933000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,26,2
02/01/26,12:06:19 AM,8000 Oakdell Way,78240,Other Calls,Disturbance Loud Music,7160,PRUE,SAPD-2026-0144658,29.514744,-98.597861,1769925979000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:08:31 AM,12200 Ih 10 W,78249,Crimes Against Person Calls,Assault In Progress,7340,PRUE,SAPD-2026-0144667,29.557448,-98.590614,1769926111000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,26,2
02/01/26,12:06:31 AM,8600 Silver Quail,78250,Other Calls,Animal Related,7330,PRUE,SAPD-2026-0144662,29.503428,-98.649071,1769925991000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:06:34 AM,1700 W Huisache Ave,78201,Other Calls,Suspicious Person,5210,WEST,SAPD-2026-0144659,29.457026,-98.523628,1769925994000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:09:10 AM,400 Arteago,78237,Property Crime Calls,Theft of Vehicle,5120,WEST,SAPD-2026-0144669,29.407109,-98.564063,1769926150000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,26,2
02/01/26,12:06:54 AM,700 CAMARON,78207,Other Calls,Patrol By,1130,DOWNTOWN,SAPD-2026-0144661,29.431675,-98.49792,1769926014000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:07:08 AM,10700 NACOGDOCHES RD,78217,Other Calls,Patrol By,3360,NORTH,SAPD-2026-0144664,29.537296,-98.424546,1769926028000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:07:48 AM,300 E CRAIG PLACE,78212,Traffic Calls,Traffic Related,1210,DOWNTOWN,SAPD-2026-0144665,29.45169,-98.488741,1769926068000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,26,2
02/01/26,12:09:40 AM,5100 Blk Ih 10 E Wb,78219,Traffic Calls,Traffic Violation,4310,EAST,SAPD-2026-0144670,29.436435,-98.388482,1769926180000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,26,2
02/01/26,12:13:06 AM,400 Santos St,78210,Other Calls,Miscellaneous,1110,DOWNTOWN,SAPD-2026-0144678,29.414639,-98.482825,1769926386000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:10:00 AM,8010-8038 Pinebrook Dr,78230,Crimes Against Person Calls,Assault In Progress,7210,PRUE,SAPD-2026-0144671,29.511201,-98.549468,1769926200000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,26,2
02/01/26,12:12:17 AM,S Flores St / Division,78214,Traffic Calls,Traffic Violation,6210,SOUTH,SAPD-2026-0144677,29.379628,-98.500582,1769926337000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,26,2
02/01/26,12:11:17 AM,6800 Utsa Blvd,78249,Other Calls,Disturbance,7250,PRUE,SAPD-2026-0144673,29.576485,-98.622564,1769926277000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:13:53 AM,1300 Sw Loop 410,78227,Other Calls,Fire,5330,WEST,SAPD-2026-0144681,29.42332,-98.650972,1769926433000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:11:35 AM,N0 US HY281 N OFRP EB NE LOOP 410,78216,Traffic Calls,DWI,3330,NORTH,SAPD-2026-0144674,29.518536,-98.477956,1769926295000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,26,2
02/01/26,12:15:13 AM,200 Gladstone St,78214,Other Calls,Suspicious Person,6210,SOUTH,SAPD-2026-0144684,29.3824,-98.508024,1769926513000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:12:02 AM,1300 SW LOOP 410,78227,Other Calls,Fire,5330,WEST,SAPD-2026-0144676,29.42392,-98.649911,1769926322000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:14:09 AM,6200 Deer Valley Dr,78242,Other Calls,Missing Person - Endangered,6360,SOUTH,SAPD-2026-0144682,29.363366,-98.630283,1769926449000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:13:55 AM,1001-1007 NW LOOP 410 ,78213,Traffic Calls,Traffic Related,NOT SAPD BEX - 00,SAPD OUTSIDE AREA,SAPD-2026-0144680,29.520762,-98.509721,1769926435000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,26,2
02/01/26,12:16:11 AM,200 E Mitchell St,78210,Other Calls,Disturbance,6220,SOUTH,SAPD-2026-0144685,29.391944,-98.490253,1769926571000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:15:08 AM,5000 PRUE RD,78240,Other Calls,CRT Follow Up,7310,PRUE,SAPD-2026-0144683,29.543653,-98.58407,1769926508000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:19:16 AM,4900 S Flores St,78214,Property Crime Calls,Theft of Vehicle,6210,SOUTH,SAPD-2026-0144691,29.377296,-98.499628,1769926756000,http://www.sanantonio.gov/sapd/Calls.aspx,Green,a tbd link,26,2
02/01/26,12:17:01 AM,300 Avondale Ave,78223,Other Calls,Disturbance Loud Music,6240,SOUTH,SAPD-2026-0144687,29.370617,-98.465387,1769926621000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:21:15 AM,200 E Sonterra Blvd,78258,Crimes Against Person Calls,Threats,3160,NORTH,SAPD-2026-0144698,29.61572,-98.491383,1769926875000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,26,2
02/01/26,12:18:24 AM,6100 Vance Jackson,78230,Other Calls,Welfare Check,7210,PRUE,SAPD-2026-0144689,29.536614,-98.549507,1769926704000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:20:48 AM,11600 Huebner Rd,78230,Other Calls,Disturbance Family,7220,PRUE,SAPD-2026-0144695,29.548881,-98.572778,1769926848000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:20:18 AM,2500 Ne Loop 410,78217,Crimes Against Person Calls,Fight,3370,NORTH,SAPD-2026-0144692,29.51635,-98.416283,1769926818000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,26,2
02/01/26,12:20:21 AM,Us Hwy 281 N / Bitters Rd,78232,Other Calls,Disturbance,3130,NORTH,SAPD-2026-0144694,29.565135,-98.482733,1769926821000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:19:07 AM,Kings Ct / E Mulberry Ave,78212,Traffic Calls,Officer Traffic Stop,1240,DOWNTOWN,SAPD-2026-0144690,29.456818,-98.484919,1769926747000,http://www.sanantonio.gov/sapd/Calls.aspx,Yellow,a tbd link,26,2
02/01/26,12:23:55 AM,1100 Ada St,78223,Other Calls,Disturbance,4220,EAST,SAPD-2026-0144705,29.381094,-98.456429,1769927035000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:25:59 AM,E Theo Ave / Mission Rd,78210,Crimes Against Person Calls,Suspicious Vehicle,6220,SOUTH,SAPD-2026-0144706,29.390277,-98.492516,1769927159000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,26,2
02/01/26,12:24:50 AM,6900 Border Brook,78238,Crimes Against Person Calls,Assault In Progress,5310,WEST,SAPD-2026-0144704,29.471937,-98.627269,1769927090000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,26,2
02/01/26,12:23:15 AM,9700 Airport Blvd,78216,Other Calls,Assist the Public,SAT1,AIRPORT,SAPD-2026-0144700,29.527705,-98.472816,1769926995000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:26:26 AM,E Loop 1604 N / Schuwirth Rd,78109,Other Calls,SAPD Non-Emergency Call,NOT SAPD BEX,SAPD OUTSIDE AREA,SAPD-2026-0144708,29.444593,-98.28271,1769927186000,http://www.sanantonio.gov/sapd/Calls.aspx,Blue,a tbd link,26,2
02/01/26,12:24:29 AM,11400 Perrin Beitel,78217,Crimes Against Person Calls,Assault In Progress,3210,NORTH,SAPD-2026-0144703,29.543417,-98.412294,1769927069000,http://www.sanantonio.gov/sapd/Calls.aspx,Red,a tbd link,26,2
